Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.7903226,0.16007903,0.33986932,0.3387097,0.2641304,0.2827586,0.24261603,0.92452836,0.3200311,0.24061432,0.36585367,0.31851852,0.25128385,1
0.4408603,0.13636363,0.49673206,0.3924731,0.2348629,0.76551723,0.51898736,0.6792453,0.33663368,0.29607508,0.3577236,0.47037035,0.4191902,1
0.3870969,0.19960475,0.73856205,0.3924731,0.37282616,0.21034485,0.23417723,1.1698114,0.059405953,0.3013851,0.5447155,0.23333336,0.17116137,1
0.44102797,0.053662844,0.3660131,0.34408605,0.30108696,0.6,0.5506329,0.7590397,0.6039604,0.2576792,0.82113826,0.48148143,0.2850927,1
0.6397849,0.11264822,0.19607848,0.3898357,0.22091341,0.5862069,0.535865,0.8113208,0.4719472,0.36860067,0.2764228,0.5851852,0.16524296,1
0.4408603,0.14426878,0.33986932,0.42473125,0.2811888,0.2862069,0.28691983,0.83018863,0.06270628,0.31569967,0.2764228,0.6962963,-0.041082773,1
0.5403226,0.23043345,0.23529404,0.28494626,0.43804353,0.637931,0.26582277,0.9691727,0.056105614,0.32527265,0.6829268,0.34444445,0.33644792,1
0.20248921,0.3738643,0.29028606,0.27419353,0.88369566,0.40344828,0.26160336,0.46459982,0.7425743,-0.02130389,0.8943089,0.7666666,0.3136234,1
0.79880756,0.23122528,0.52941173,0.49999988,0.35543472,0.40223378,0.17467958,1.018868,0.20132016,0.99404687,0.10243903,-0.082557,0.42203996,1
0.8413978,0.21146244,0.8300654,0.7150538,0.3214268,0.5758621,0.4683544,0.7169811,0.33663368,0.20477816,0.47154468,0.5777778,0.39743134,1
0.74193555,0.24110672,0.54901963,0.6612904,0.09120357,0.34870517,0.25316456,0.83018863,0.059405953,0.23549488,0.16260163,0.43703705,0.11052055,1
0.41129044,0.7367051,0.20915037,0.3387097,0.5684783,0.2862069,0.25527427,0.8802009,0.22772278,0.21501705,0.47154468,0.1074074,0.25085592,2
0.5779572,0.50395256,0.6535948,0.4462366,0.37282616,0.20380107,0.12236287,0.77358496,0.26440722,0.37713307,0.34717384,0.31585056,0.1799572,2
0.5591398,0.3695652,0.6535948,0.6612904,0.30760878,0.36070812,0.2560231,0.83018863,0.30374327,0.40273035,0.35641226,0.2638726,0.2013552,2
0.5295699,0.6146245,0.6274509,0.5268817,0.39456528,0.23443209,0.11814347,0.6415094,0.28830245,0.34300342,0.33323222,0.30767992,0.22988586,2
0.31397772,0.4069381,0.30764872,0.31182796,0.24205613,0.45517242,0.11392406,0.74668133,0.330033,0.33020478,0.4634146,0.18888886,0.26512125,2
0.26924136,0.28063244,0.36851183,0.3655914,0.2576087,0.32413793,0.13080168,0.37735856,0.22772278,0.47098976,0.44715446,0.2148148,0.29721826,2
0.38849777,0.72727275,0.35294122,0.5,0.20326084,0.24137926,0.11283895,0.68259925,0.18151815,0.21562064,0.4634146,0.09999997,0.31504992,2
0.483871,1.0019764,0.8104575,0.7150538,0.28586966,0.05319171,-0.07896005,1.509434,0.08250825,0.34300342,0.36892852,-0.45918158,0.16925819,2
0.74193555,0.6225296,0.51633984,0.41935492,0.20522417,0.16008909,0.098291606,1.4150944,0.009900988,0.40273035,0.38421994,-0.09087267,0.21562053,2
0.56720454,0.4980237,0.7908496,0.6612904,0.3402174,0.3586207,0.26859686,1.3207546,0.24728598,0.33617744,0.45662722,0.20370378,0.22275321,2
