Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.19210523,0.64154786,0.40641704,0.4742268,0.4054348,0.65517247,1.4922526,-0.5834239,0.99999994,4.918037,-0.024390265,0.45421246,0.20278172,1
0.4710526,0.37474543,0.59358287,0.55154634,0.1989131,0.3625599,0.35785988,0.28854534,0.17770036,0.29455635,0.35501474,0.6025044,0.3962772,1
0.27105278,0.42566192,0.9946524,0.49999997,0.36195654,0.76005983,0.92321986,1.54,0.118466906,0.44057348,0.7157077,0.4681045,0.7886253,1
0.17894739,0.030549886,0.7700534,0.55154634,0.1989131,0.5246534,0.40227774,0.20068537,0.25435546,0.15516974,0.5073253,0.61079,0.42787632,1
0.35526317,0.16293281,0.7700534,0.62886596,0.15543485,0.35432178,0.34810126,0.2757449,0.1149826,0.15047058,0.43132854,0.56337506,0.3484989,1
0.4289474,0.65987784,0.7058823,0.55154634,0.1989131,0.2112946,0.47180718,0.19125512,0.1149826,0.7396224,-0.1788618,0.30073974,0.43986234,2
0.7789473,0.5437882,0.7914438,0.49999997,0.4054348,0.6384603,0.76000196,1.34,0.03135889,0.41808873,0.46311602,1.3414475,0.2869472,2
0.55789465,0.5458248,0.81283414,0.6030928,0.39456528,-0.16930284,-0.008438818,1.54,0.08710802,-0.17006552,0.83930176,0.22428317,0.6513503,2
0.58684224,0.5824847,0.6898395,0.42268035,0.39456528,0.34275085,0.33708978,0.36569908,0.080139376,0.3898199,0.3568524,0.65734667,0.6333191,2
0.80263156,0.4419552,0.66310155,0.6030928,0.22065222,-0.37847057,0.008438818,0.043066483,0.11149826,0.73378843,0.11261347,0.1095715,0.5130187,2
0.7894737,0.7678207,0.64171124,0.62886596,0.1989131,-0.42849997,-0.03586498,0.09178482,0.1533101,0.48122865,-1.4537719e-08,0.22973694,0.3712896,2
0.7157895,0.6334012,0.82352936,0.6546391,0.44891304,0.11011628,0.059071735,1.2,0.26132408,0.04660115,0.05691059,0.22947425,0.2976462,2
0.5499999,0.56619143,0.66310155,0.4742268,0.1989131,0.3292955,0.3354438,0.3703168,0.09059235,0.35482654,0.35206,0.6008239,0.5479569,2
0.74999994,0.4052953,0.8716577,0.73195875,0.37717384,0.09310344,0.0421941,1.12,0.2891986,0.6552901,0.3135826,0.08424911,0.25429383,2
