Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.51344067,-2.35056,0.40522867,0.7272,0.3293479,0.25517243,0.34521195,1.3207546,0.88367206,0.4069966,0.16260163,-0.0037037323,0.6228097,1
1.1967876,0.041501973,-0.052287526,0.33029252,0.2576087,0.48965514,0.3691983,0.018867929,0.32416975,0.1894198,0.85365856,1.036726,0.25085592,1
0.114033915,-0.20785429,0.49673206,0.7594142,0.18804353,0.76551723,0.51898736,0.6792453,0.41479364,0.29607508,0.3577236,1.1186645,0.101497844,1
3.7237525,0.19960475,0.73856205,0.3924731,0.37282616,0.21034485,0.49407429,1.1698114,0.23978974,0.16808873,0.5447155,0.23333336,1.0539892,1
1.2163154,0.033596847,0.3660131,0.40251023,0.30108696,0.6,0.5506329,0.018867929,0.31982657,0.2576792,0.82113826,1.0453291,0.2850927,1
0.22442491,-0.14752728,0.19607848,0.7777802,0.09021741,0.5862069,0.535865,0.8113208,0.43645215,0.36860067,0.2764228,1.0006216,0.15998574,1
0.31333992,-0.060448,0.33986932,0.6062805,0.09021741,0.2862069,0.46977705,0.83018863,0.24200311,0.31569967,0.2764228,0.96182626,0.5052495,1
0.5197886,-0.019762855,0.23529404,0.35590723,0.43804353,0.637931,0.26582277,0.22641508,0.26902834,0.13566554,0.6829268,1.1397144,0.33644792,1
0.76097035,0.029644284,-0.16339868,0.053419698,0.88369566,0.40344828,-0.12884203,0.018867929,0.7425743,0.10836177,0.8943089,0.9346567,0.85768336,1
2.2109632,-0.619133,0.52941173,0.7770738,0.35543472,-0.062068965,0.14652732,1.018868,0.6548174,0.17662114,0.10243903,0.081481464,0.29345912,1
0.16046381,-0.7054098,0.8300654,0.7150538,0.17717397,0.5758621,0.4683544,0.7169811,0.14368421,0.20477816,0.47154468,1.193165,0.094365194,1
0.18055753,0.18383715,0.54901963,0.71355647,0.18804353,0.20689654,0.4195627,0.83018863,0.093090534,0.23549488,0.16260163,1.0717258,0.3939047,1
0.566713,0.3465666,0.20915037,0.30407575,0.5684783,0.2862069,0.16430591,0.018867929,0.22772278,0.21501705,0.47154468,0.75284296,0.4230311,2
0.7342182,0.45466533,0.6535948,0.4462366,0.37282616,0.0068965578,0.3460827,0.77358496,-0.29209402,0.37713307,-0.03252034,0.56894183,0.4972514,2
0.5591398,0.34165066,0.6535948,0.6612904,0.30760878,-0.044827577,0.40769306,0.83018863,-0.22617353,0.40273035,-0.09756096,0.6321425,0.2795226,2
0.6279558,0.47601336,0.6274509,0.5268817,0.39456528,0.1448276,0.35845992,0.6415094,-0.12276777,0.34300342,-1.4537719e-08,0.62377644,0.37941945,2
0.58094525,0.031619146,0.16339868,0.37460527,0.15978259,0.45517242,0.4360362,0.32075477,0.44111624,0.33020478,0.4634146,0.7200616,0.55607903,2
0.3413978,-0.08154931,0.130719,0.4635798,0.2576087,0.32413793,0.41880652,0.37735856,0.4799315,0.47098976,0.44715446,0.6823166,0.4953401,2
0.58339775,0.12461978,0.35294122,0.38904956,0.20326084,0.24137926,0.30879992,0.18867926,0.24695513,0.19368601,0.4634146,0.8093354,0.45201886,2
2.5988407,-1.0201591,0.8104575,0.7150538,0.28586966,0.17586207,0.5367813,1.509434,0.46013477,0.34300342,0.03252031,0.033333372,0.5953496,2
2.082971,-0.6961573,0.51633984,0.8481543,0.1989131,0.11724138,0.41809985,1.4150944,0.6369105,0.40273035,0.024390236,0.081481464,0.41077572,2
2.2496645,-0.7828171,0.7908496,0.6612904,0.3402174,0.3586207,0.5693767,1.3207546,0.4624307,0.33617744,0.08943088,0.20370378,0.6100492,2
