Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.2719299,0.8092243,0.70967746,0.6030928,0.11195654,0.28571424,0.3091922,1.1132076,0.20189275,0.2959879,0.010309309,0.36630037,-0.060279857,1
0.6695906,0.87211746,0.96774185,0.7577319,0.45978266,0.36065036,-0.10330147,0.83018863,0.20658773,0.6269982,-0.11340207,0.12820515,0.25128385,2
0.31871334,0.5429769,0.47206295,0.44845358,0.28586966,0.31760374,-0.24731247,1.0754716,0.0063091465,0.5334702,-0.12371132,0.09523806,0.16569187,2
0.48538008,0.40880504,0.40800017,0.4742268,0.17717397,0.21790278,-0.3944599,1.226415,-0.022082021,0.75133204,-0.21649483,0.021978052,-0.080643244,2
0.8918129,0.43396226,0.76344085,0.49999997,0.23152179,0.33212495,-0.19734836,1.1509434,0.16719244,0.73357016,-0.16494846,0.05128208,0.10556514,2
0.760234,1.0922432,0.74731183,0.52577317,0.27500004,0.4191509,-0.21824224,1.3018868,0.11041009,0.5559502,-0.1443299,0.062271092,0.32974318,2
0.6695906,0.7274633,0.76344085,0.6546391,0.35108703,0.4072136,-0.14364678,1.1320755,0.2208202,0.5204263,-0.08247423,-0.0036630013,0.3368759,2
0.45614043,0.6792453,0.32258072,0.49999997,0.54021734,0.48096088,-0.17107743,1.1320755,0.20189275,0.7246891,-0.1958763,-0.0036630013,0.39707562,2
0.42690054,0.45073375,0.38172045,0.49999997,0.54021734,0.591644,-0.13768952,1.3207546,0.23659308,0.6447602,-0.18556699,0.018315049,0.40064195,2
0.883041,0.7672956,0.9032258,0.73195875,0.28586966,0.4467369,-0.22152361,1.3773586,0.20189275,0.6891652,-0.17525774,0.010988982,0.2013552,2
