Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.19736832,0.057312254,0.34224597,0.65463924,-0.11369868,0.5241379,0.32700422,0.28163537,0.4006309,-0.1542162,0.7094017,0.82051283,0.37166485,1
0.35526317,0.3541144,0.67379665,0.42268035,0.04520557,0.37610796,0.5699298,0.528291,0.2933754,0.35824177,0.20512822,0.50130635,0.39269283,1
0.33421057,0.46524948,0.72727275,0.6030928,0.1136987,0.15871498,0.46270293,1.264151,0.29022083,0.2912685,0.1794872,0.16502896,0.086096324,1
0.51578945,0.353845,0.64171124,0.5360825,0.031506874,0.4944394,0.56131953,0.5202888,0.28706625,0.38172546,0.102564126,0.46263218,0.4068922,1
0.41052645,0.34041634,0.6203208,0.39690718,0.14109597,0.40344828,0.57829785,0.426117,0.40378553,0.3196218,0.26495728,0.6336997,0.48090446,1
0.23421043,0.33661744,0.65240633,0.39690718,0.27808222,0.22405155,0.5668628,0.4651586,0.20189275,0.3781687,0.2735043,0.50380665,0.35887572,1
0.30000013,0.040275186,0.6096257,0.44845358,1.1465752,0.42068964,1.1317515,0.36033872,0.81072557,0.63271767,0.2735043,0.38827845,0.4698288,1
0.12631577,0.21343875,0.57754016,0.54639184,0.77123296,0.31724137,0.7454822,0.5393622,0.4574132,0.3206719,0.60683763,0.47252747,0.24728958,1
0.41052645,0.3134131,0.49197856,0.2938144,0.1,0.31614396,0.51016784,0.45701116,0.33438486,0.30807367,0.33333334,0.58730286,0.4604075,1
0.2736842,0.0059288624,0.23529406,0.39175263,0.14109597,0.9793103,0.80074215,0.66941905,0.58044165,0.03354905,0.68376064,0.6593407,0.37024817,1
0.41052645,0.5395257,0.6149732,0.39690718,0.14109597,0.5413793,0.7540358,0.6941309,0.66246057,0.31477913,0.4957265,0.46153846,0.3496848,1
0.19736832,0.2055336,0.0213904,0.34020624,0.26438364,0.5344827,0.57407486,0.42324132,0.40694004,-0.059404593,0.8803419,0.7289378,0.30563396,1
0.72894734,-3.4249249,0.83422446,0.7061856,0.620548,0.13699305,0.19620252,0.735849,0.17034699,0.81063825,-0.21367522,0.06618283,0.15855919,2
0.5421054,0.4218945,0.7593583,0.6030928,0.46986303,0.18097469,0.77931005,0.77358496,0.17350157,0.62046033,-0.3076923,0.03749671,0.14429386,2
0.6263158,-3.6319988,0.90374327,0.7835052,0.5246576,0.10610114,0.1350211,0.8113208,0.2681388,0.55343354,-0.19658118,0.14574078,0.1050642,2
0.5000002,0.13449086,0.33155087,0.39175263,0.27808222,0.38620687,0.7547418,0.5005805,0.55520505,0.41864213,0.2735043,0.19780216,0.34325275,2
0.32894725,0.11456811,0.23529406,0.4690722,0.34657535,0.27586204,0.73438656,0.4253555,0.40694004,0.36772153,0.2905983,0.21245417,0.24035871,2
0.48421043,0.20294055,0.3529412,0.572165,0.2095891,0.3655172,0.63873553,0.5392625,0.45425862,0.365614,0.30769226,0.18681315,0.24697691,2
0.81842107,0.4839012,0.7058823,0.4742268,0.15479454,0.4266823,0.6314142,1.226415,0.2681388,0.8542554,-0.23076922,-0.09446608,0.33484787,2
0.2947368,-3.1192122,0.5240642,0.8298969,0.25616428,0.1210405,-0.012658227,0.41585156,0.13564669,0.33207744,-0.14529914,0.34600145,0.393312,2
0.79210514,-3.7925155,0.5561497,0.72680414,0.27808222,0.7310344,0.26793247,0.53950775,0.81703466,1.2148936,0.2820513,0.36263737,0.62070847,2
0.56578964,0.14153357,0.5240642,0.5979382,0.15479454,0.6620689,0.7853166,0.6285767,0.6876971,0.38303784,0.2820513,0.29670325,0.32844114,2
