Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.51344067,0.6018731,0.40522867,0.27419353,0.3293479,0.25517243,0.41705742,1.3207546,-0.075907595,0.4069966,0.16260163,-0.0037037323,0.34885308,1
0.40648022,0.041501973,-0.052287526,-0.029540654,0.2576087,0.48965514,0.3691983,0.018867929,0.8646736,0.1894198,0.85365856,0.8877012,0.25085592,1
0.4408603,0.13636363,0.49673206,0.3924731,0.18804353,0.76551723,0.51898736,0.6792453,0.24223518,0.29607508,0.3577236,0.6309409,0.101497844,1
0.6474056,0.19960475,0.73856205,0.3924731,0.37282616,0.21034485,0.46534812,1.1698114,0.059405953,0.16808873,0.5447155,0.23333336,0.5264263,1
0.41971126,0.033596847,0.3660131,0.34408605,0.30108696,0.6,0.5506329,0.018867929,0.6039604,0.2576792,0.82113826,0.96155024,0.2850927,1
0.6397849,0.11264822,0.19607848,0.36716682,0.09021741,0.5862069,0.535865,0.8113208,0.38148573,0.36860067,0.2764228,0.5851852,0.15998574,1
0.4408603,0.14426878,0.33986932,0.42473125,0.09021741,0.2862069,0.28691983,0.83018863,-0.082080774,0.31569967,0.2764228,0.6962963,0.16569187,1
0.35428613,-0.019762855,0.23529404,0.4021589,0.43804353,0.637931,0.26582277,0.22641508,0.056105614,0.13566554,0.6829268,0.7664261,0.33644792,1
0.4263233,0.029644284,-0.16339868,0.102315776,0.88369566,0.40344828,0.26160336,0.018867929,0.7425743,0.10836177,0.8943089,0.7842535,0.3136234,1
0.50268984,0.80374956,0.52941173,0.49999988,0.35543472,-0.062068965,0.2856198,1.018868,0.20132016,0.17662114,0.10243903,0.081481464,0.10331936,1
0.3187169,0.21146244,0.8300654,0.7150538,0.17717397,0.5758621,0.4683544,0.7169811,0.4156752,0.20477816,0.47154468,0.57873374,0.094365194,1
0.4244108,0.6265864,0.54901963,0.6612904,0.18804353,0.20689654,0.30203816,0.83018863,0.13725662,0.23549488,0.16260163,0.43703705,0.060734354,1
0.41141513,0.061264817,0.20915037,0.22903973,0.5684783,0.2862069,0.25527427,0.018867929,0.22772278,0.21501705,0.47154468,0.6990873,0.25085592,2
0.5779572,0.7812728,0.6535948,0.4462366,0.37282616,0.0068965578,0.23361921,0.77358496,-0.0066006626,0.37713307,-0.03252034,-0.066666655,0.22925667,2
0.5591398,0.8408103,0.6535948,0.6612904,0.30760878,-0.044827577,0.14013688,0.83018863,-0.0066006626,0.40273035,-0.09756096,-0.088888906,0.08820128,2
0.5295699,0.73512876,0.6274509,0.5268817,0.39456528,0.1448276,0.27840713,0.6415094,-0.0033003236,0.34300342,-1.4537719e-08,0.3177775,0.16139956,2
0.31720427,0.03952569,0.16339868,0.4610998,0.15978259,0.45517242,0.11392406,0.32075477,0.03696599,0.33020478,0.4634146,0.50880146,0.26512125,2
0.3413978,0.28063244,0.130719,0.34959877,0.2576087,0.32413793,0.13080168,0.37735856,0.3440991,0.47098976,0.44715446,0.3797184,0.29721826,2
0.36636263,0.72727275,0.35294122,0.5,0.20326084,0.24137926,0.08910974,0.18867926,0.3209043,0.19368601,0.4634146,0.6161288,0.099735826,2
0.483871,0.8385211,0.8104575,0.7150538,0.28586966,0.17586207,0.4336975,1.509434,0.059696656,0.34300342,0.03252031,0.033333372,0.1533563,2
0.74193555,0.8751928,0.51633984,0.41935492,0.1989131,0.11724138,0.40915123,1.4150944,0.04209259,0.40273035,0.024390236,0.081481464,0.22356234,2
0.56720454,2.1792765,0.7908496,0.6612904,0.3402174,0.3586207,-0.008438818,1.3207546,-0.013201325,0.33617744,0.08943088,0.20370378,0.22275321,2
