Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.19977835,0.09486166,0.50267375,0.4860335,0.17717397,0.36088133,0.17583619,0.88461536,0.22712936,0.12969282,0.4590832,0.57485276,-0.009551024,1
0.4969318,0.1521739,0.41960588,0.44134074,0.17065215,0.49058345,0.5119306,-0.019230785,0.5236593,0.19795224,0.3574461,0.8188679,0.34636736,1
0.30962947,0.13636363,0.775401,0.76536304,0.09021741,0.3724084,0.17570499,1.0769231,0.21766563,0.10409557,0.64805764,0.43396232,0.2777959,1
0.6105265,0.6758893,0.67379665,0.6815643,0.16630441,0.4146793,-0.44890216,1.4807693,0.28706625,0.32593855,0.048780516,-0.09559847,0.18391836,1
0.2936,0.08893281,0.41404915,0.43016762,0.2641304,0.510138,0.32402906,0.73076916,0.51735014,0.17662114,0.47525713,0.6492714,0.188,1
0.26138654,0.106719345,0.631016,0.43016762,0.3184783,0.2877698,0.15669699,0.88461536,0.22270727,0.13993172,0.50297207,0.5927364,0.13085714,1
0.274491,0.23122528,0.66844916,0.6983239,0.22065222,0.39627716,0.16413364,1.1346154,0.2681388,0.12542662,0.5881697,0.42551675,0.16759184,1
0.57894725,0.46837944,0.87700534,0.5977654,0.28586966,0.05035971,-0.05856833,1.3269231,0.012618298,0.3088737,-0.008130088,0.2792453,0.25330612,2
0.5342106,0.30039525,0.47897953,0.50838,0.20326084,-0.22375996,0.07158352,-0.019230785,0.16719244,0.34300342,0.42276424,0.56603765,0.4002449,2
0.73421043,0.5395257,0.88770056,0.73743016,0.29673916,0.05395682,-0.56746906,1.2692308,-0.050473187,0.28754267,0.08943088,-0.08700276,0.188,2
0.76052636,0.8913043,0.6898395,0.5418994,0.24239129,0.748381,0.00650759,1.2115384,0.0977918,0.29180884,0.10569106,0.1811321,0.21248978,2
0.24210519,0.5612649,0.7532908,0.4581005,0.45326084,-0.007194237,0.0021691988,0.8653845,0.13564669,0.6168942,-0.10569106,0.16226418,0.46097958,2
0.48157877,0.5,0.58288765,0.5977654,0.3445652,0.03597124,-0.047722343,1.1346154,0.18611987,0.2576792,-0.14634146,0.041509412,0.44057143,2
0.8289475,0.90909094,0.6256684,0.5418994,0.11195654,0.24491599,-0.56194496,1.0769231,-0.009463726,0.33447096,-0.16260162,-0.08912363,0.102285706,2
0.563158,0.8241106,0.7593583,0.62569827,0.17717397,0.88825345,-0.02603037,1.2115384,0.04731862,0.5691126,-0.19512194,0.10943391,0.2737143,2
0.52368444,0.43478262,0.4345375,0.5921789,0.23586953,-0.13478428,0.12798263,0.019230766,0.35962144,0.58361775,0.30081302,0.24528302,0.2936327,2
0.618421,0.68379444,0.6951871,0.62569827,0.47065216,0.0035971247,0.13449024,0.9615384,0.13564669,0.71843004,-0.1707317,-0.09056605,0.21248978,2
