Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.6731579,0.284585,0.6427807,0.6346369,0.29673916,0.6561151,0.4867679,0.9615384,0.48328075,0.4291809,0.36585367,0.6890566,0.4979592,1
0.6052632,0.6395257,0.5807487,0.5910615,0.32826087,0.19784178,0.27331886,0.74230766,0.23659308,0.3088737,0.33333337,0.34339628,0.33469388,1
0.48052633,0.48418975,0.6256684,0.43016762,0.45978266,0.6323741,0.5010846,1.1346154,0.5570978,0.44283277,0.56422764,0.35849056,0.61387753,1
0.61421055,0.49881423,0.64812833,0.6480447,0.72065216,0.5410072,0.23427331,0.9807692,0.6466877,0.54948807,0.22764228,0.7018868,0.37575507,1
0.68,0.6778656,0.71657753,0.70949715,0.3402174,0.51438844,0.38611713,1.1346154,0.39116722,0.36996588,0.33333337,0.5886793,0.59591836,1
0.62473685,0.44743082,0.6459893,0.4860335,0.3478261,0.36690652,0.32321042,0.88461536,0.37791798,0.47389078,0.48780495,0.5849056,0.5118367,1
0.52368444,0.27075097,0.6096257,0.47486025,0.5043478,0.2877698,0.38177875,0.79615384,0.33438486,0.5622867,0.3089431,0.5924529,0.34636736,1
0.6094737,0.5577075,0.775401,0.76536304,0.5021739,0.21582736,0.3557484,1.0769231,0.39432177,0.5102389,0.43089432,0.43396232,0.2777959,1
0.6105265,0.6758893,0.67379665,0.6815643,0.35869566,0.48920864,0.4186551,1.4807693,0.28706625,0.32593855,0.4585366,0.6354717,0.6620408,1
0.67210525,0.5181818,0.81283414,0.7709497,0.33913043,0.2877698,0.31236443,0.75769234,0.51735014,0.6215017,0.49593496,0.56981134,0.2942041,1
0.7,0.6316205,0.631016,0.61452514,0.3184783,0.2877698,0.2537961,0.6769231,0.23659308,0.5366894,0.36585367,0.6,0.35918367,1
0.55526316,0.35849804,0.66844916,0.6983239,0.50652176,0.4467626,0.19956619,1.1346154,0.2681388,0.5255973,0.44715446,0.6490566,0.4767347,1
0.57894725,0.46837944,0.87700534,0.5977654,0.28586966,0.5935252,0.5058568,1.3269231,0.4776025,0.3088737,0.47317073,0.63320756,0.6261225,2
0.69210523,0.4189723,0.6898395,0.5418994,0.50652176,0.49496403,0.38741866,1.0192308,0.49716088,0.39419794,0.46178862,0.70867926,0.4002449,2
0.73421043,0.5395257,0.88770056,0.73743016,0.29673916,0.7208633,0.52624726,1.2692308,0.5419558,0.28754267,0.42439026,0.72150946,0.5844898,2
0.76052636,0.8913043,0.6898395,0.5418994,0.3326087,0.21582736,0.40520608,1.2115384,0.39495268,0.29180884,0.49756098,0.7116981,0.7012245,2
0.59157896,0.5612649,0.6096257,0.4581005,0.45326084,0.56978416,0.40347072,0.4730769,0.53817034,0.6168942,0.47804877,0.64377356,0.46097958,2
0.62842107,0.5,0.58288765,0.5977654,0.3445652,0.6273381,0.46681127,1.1346154,0.58044165,0.2576792,0.5138211,0.7358491,0.44057143,2
0.8289475,0.90909094,0.6256684,0.5418994,0.40652174,0.5776978,0.5110629,1.0769231,0.5041009,0.33447096,0.45365855,0.810566,0.5314286,2
0.563158,0.8241106,0.7593583,0.62569827,0.57608694,0.6625899,0.4980477,1.2115384,0.5835962,0.5691126,0.5089431,0.7343396,0.2737143,2
0.6815788,0.5533597,0.7058823,0.62569827,0.6021739,0.62446046,0.47201735,1.173077,0.6258675,0.6348123,0.5089431,0.6716981,0.29412246,2
0.618421,0.68379444,0.6951871,0.62569827,0.47065216,0.59064746,0.4429501,0.9615384,0.6359621,0.71843004,0.40162602,0.7116981,0.40816328,2
