Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.52368444,0.23625255,0.65240633,0.62886596,0.15543485,0.03448278,0.23628694,1.3,0.3205575,0.19795221,0.08130081,0.31135538,0.14999999,1
0.39210528,0.4496945,0.47058824,0.44845358,0.24239129,0.37241375,0.29535866,1.12,0.4773519,0.14675766,0.06504066,0.53113556,0.20256776,1
0.231579,0.15478614,0.87700534,0.49999997,0.2641304,0.5034483,0.4810127,0.91999996,0.6202091,0.14249146,0.14634149,0.6190477,0.2869472,1
0.5694737,0.64154786,0.40641704,0.4742268,0.4054348,0.65517247,0.40928268,0.82000005,0.99999994,0.16382253,-0.024390265,0.45421246,0.20278172,1
0.4710526,0.37474543,0.59358287,0.55154634,0.1989131,0.43793106,0.34388188,0.86,0.17770036,0.31774744,0.09756099,0.44322345,0.033737507,1
0.27105278,0.42566192,0.9946524,0.49999997,0.36195654,0.16206896,0.29324895,1.54,0.118466906,0.24061432,0.36585367,0.34065935,0.23487873,1
0.46842104,0.58004075,0.7700534,0.55154634,0.1989131,0.41379315,0.28902954,1.1800001,0.25435546,0.17918086,0.26016265,0.27106228,0.11148359,1
0.35526317,0.16293281,0.7700534,0.62886596,0.38913044,0.4413793,0.34810126,1.2,0.1149826,0.16382253,0.12195121,0.5934066,0.07653351,1
0.4289474,0.65987784,0.7058823,0.55154634,0.1989131,0.35172415,0.059071735,1.34,0.1149826,0.5691126,0.19512194,0.15677656,0.17282452,2
0.7789473,0.5437882,0.7914438,0.49999997,0.4054348,0.18965518,0.13248946,1.34,0.29198605,0.41808873,0.14634149,0.09157506,0.2869472,2
0.55789465,0.5458248,0.81283414,0.6030928,0.39456528,0.12758622,-0.008438818,1.54,0.08710802,0.39249146,0.07317074,0.19780216,0.20848785,2
0.58684224,0.5824847,0.6898395,0.42268035,0.39456528,0.03793106,0.012658231,1.14,0.26341462,0.3668942,0.22113821,0.06593409,0.28338087,2
0.80263156,0.4419552,0.66310155,0.6030928,0.22065222,0.28827587,0.008438818,1.16,0.11149826,0.73378843,-0.06504063,0.04029301,0.24058487,2
0.7894737,0.7678207,0.64171124,0.62886596,0.1989131,0.27586207,0.088607594,1.38,0.1533101,0.48122865,-1.4537719e-08,0.06593409,0.17282452,2
0.7157895,0.6334012,0.82352936,0.6546391,0.44891304,0.1448276,0.059071735,1.2,0.26132408,0.827645,0.05691059,0.11648352,0.2976462,2
0.5499999,0.56619143,0.66310155,0.4742268,0.1989131,0.068965524,0.0042194133,1.14,0.09059235,0.7918089,-0.048780486,0.06593409,0.29051355,2
0.74999994,0.4052953,0.8716577,0.73195875,0.37717384,0.09310344,0.0421941,1.12,0.2891986,0.6552901,-0.03252034,0.08424911,0.3368759,2
