Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,target
0.5370968,0.4695652,0.3660131,0.34408605,0.30108696,0.6,0.5506329,0.5773585,0.6039604,0.47508532,0.82113826,0.48148143,0.2850927,1
0.6397849,0.6320158,0.58562094,0.55376345,0.44347826,0.5862069,0.535865,0.8113208,0.4719472,0.36860067,0.2764228,0.5851852,0.47788873,1
0.68978494,0.5505929,0.33986932,0.42473125,0.36956522,0.60206896,0.28691983,0.83018863,0.339934,0.31569967,0.2764228,0.6962963,0.5101284,1
0.5403226,0.6312253,0.4130719,0.5784946,0.43804353,0.637931,0.26582277,0.65660375,0.32343236,0.45324233,0.6829268,0.34444445,0.33644792,1
0.61182797,0.41620553,0.46666667,0.49462366,0.88369566,0.40344828,0.26160336,0.6301887,0.7425743,0.60119456,0.8943089,0.7666666,0.3136234,1
0.54247314,0.23122528,0.52941173,0.49999988,0.35543472,0.5262069,0.4029536,1.018868,0.20132016,0.38020477,0.53333336,0.68,0.42203996,1
0.8413978,0.21146244,0.8300654,0.7150538,0.40434784,0.5758621,0.4683544,0.48679245,0.33663368,0.36843005,0.47154468,0.5777778,0.46562055,1
0.74193555,0.24110672,0.54901963,0.6612904,0.4673913,0.5213793,0.25316456,0.83018863,0.46666667,0.64846414,0.44227642,0.43703705,0.3537803,1
0.6166667,0.36719367,0.46928105,0.3387097,0.5684783,0.48482758,0.25527427,0.5283019,0.22772278,0.6325938,0.47154468,0.67333335,0.25085592,2
0.5779572,0.50395256,0.6535948,0.4462366,0.37282616,0.62068963,0.44388187,0.77358496,0.5359736,0.37713307,0.47317073,0.6385185,0.37746078,2
0.5591398,0.3695652,0.6535948,0.6612904,0.30760878,0.50689656,0.44599158,0.83018863,0.5636964,0.40273035,0.54471546,0.6348148,0.5770328,2
0.5295699,0.6146245,0.6274509,0.5268817,0.39456528,0.60206896,0.378481,0.53962266,0.38745874,0.34300342,0.5349594,0.7348148,0.34921542,2
0.5752688,0.4110672,0.48104575,0.31182796,0.36739132,0.45517242,0.41898733,0.51320755,0.330033,0.33020478,0.4634146,0.67407405,0.26512125,2
0.6844086,0.28063244,0.56078434,0.3655914,0.4326087,0.32413793,0.37890294,0.5509434,0.22772278,0.47098976,0.44715446,0.67333335,0.29721826,2
0.6139785,0.72727275,0.35294122,0.5,0.4347826,0.46758622,0.35822785,0.5924528,0.18151815,0.5984642,0.4634146,0.66888887,0.31504992,2
0.7311828,1.0019764,0.8104575,0.7150538,0.45434782,0.6875862,0.5113924,1.509434,0.43234324,0.34300342,0.44715446,0.74814814,0.44650498,2
0.74193555,0.6225296,0.51633984,0.41935492,0.4347826,0.6882759,0.57383966,1.4150944,0.5570957,0.40273035,0.45528457,0.6377778,0.64550644,2
0.56720454,0.4980237,0.7908496,0.6612904,0.3402174,0.3586207,0.40126583,1.3207546,0.42970297,0.33617744,0.52845526,0.64,0.54564905,2
